segment,x,y,index
inlet_arc,0.0004050893518563793,0.036150718309831464,7
inlet_arc,0.0004629389209740171,0.03615253763672177,8
inlet_arc,0.0005207803555045548,0.03615459944390966,9
inlet_arc,0.0005786126390802408,0.03615690369516583,10
inlet_arc,0.0006364347554941331,0.03615945035000087,11
inlet_arc,0.0006942456887179308,0.03616223936366591,12
inlet_arc,0.0007520444229198487,0.036165270687153465,13
inlet_arc,0.0008098299424824588,0.03616854426719827,14
inlet_arc,0.0008676012320205259,0.03617206004627821,15
inlet_arc,0.000925357276398872,0.03617581796261536,16
inlet_arc,0.0009830970607501892,0.03617981795017703,17
inlet_arc,0.0010408195704928935,0.03618405993867697,18
inlet_arc,0.0010985237913489435,0.03618854385357655,19
inlet_arc,0.0011562087093616546,0.036193269616086134,20
inlet_arc,0.0012138733109135363,0.036198237143166404,21
inlet_arc,0.0012715165827440792,0.036203446347529866,22
inlet_arc,0.001329137511967581,0.03620889713764235,23
inlet_arc,0.0013867350860909343,0.036214589417724645,24
inlet_arc,0.0014443082930314108,0.03622052308775417,25
inlet_arc,0.0015018561211344646,0.03622669804346672,26
inlet_arc,0.0015593775591914846,0.0362331141763583,27
inlet_arc,0.0016168715964575884,0.036239771373687085,28
inlet_arc,0.0016743372226693577,0.03624666951847532,29
inlet_arc,0.0017317734280626108,0.03625380848951141,30
inlet_arc,0.0017891792033901386,0.03626118816135208,31
inlet_arc,0.0018465535399394275,0.03626880840432452,32
inlet_arc,0.001903895429550407,0.03627666908452873,33
inlet_arc,0.0019612038646331393,0.036284770063839795,34
inlet_arc,0.002018477838185549,0.036293111199910404,35
inlet_arc,0.0020757163438110946,0.03630169234617327,36
inlet_arc,0.0021329183757364707,0.03631051335184373,37
inlet_arc,0.002190082928829275,0.03631957406192244,38
inlet_arc,0.0022472089986156603,0.036328874317198036,39
inlet_arc,0.002304295581298002,0.03633841395424995,40
inlet_arc,0.0023613416737725285,0.036348192805451304,41
inlet_arc,0.0024183462736469367,0.03635821069897184,42
inlet_arc,0.002475308379258029,0.03636846745878093,43
inlet_arc,0.0025322269896892874,0.036378962904650675,44
inlet_arc,0.0025891011047884877,0.03638969685215909,45
inlet_arc,0.002645929725185249,0.036400669112693324,46
inlet_arc,0.0027027118523086143,0.03641187949345297,47
inlet_arc,0.0027594464884045894,0.036423327797453456,48
inlet_arc,0.002816132636553665,0.03643501382352955,49
inlet_arc,0.002872769300688356,0.03644693736633883,50
inlet_arc,0.0029293554856106786,0.036459098216365324,51
inlet_arc,0.0029858901970096644,0.03647149615992319,52
inlet_arc,0.0030423724414788047,0.03648413097916046,53
inlet_arc,0.003098801226533529,0.03649700245206288,54
inlet_arc,0.0031551755606286356,0.036510110352457825,55
inlet_arc,0.003211494453175706,0.036523454450018235,56
inlet_arc,0.0032677569145605307,0.03653703451026669,57
